subject,stimtype,task,s,contrast_id,Chat,g,tf,resp,rt,C
4,grate,B,-26.829,3,1,3,1,7,0.587192,1
4,grate,B,-0.506586,2,1,1,1,5,0.66303,1
4,grate,B,-27.4343,5,-1,1,0,4,0.83253,1
4,grate,B,-28.9304,2,1,2,1,6,0.770317,1
4,grate,B,-0.943225,6,-1,1,0,4,0.551041,1
4,grate,B,13.9364,4,1,1,1,5,0.772377,1
4,grate,B,4.59662,1,-1,2,1,3,1.00028,-1
4,grate,B,-12.7814,5,-1,1,0,4,0.417641,1
4,grate,B,20.41,1,-1,1,0,4,0.341644,1
4,grate,B,4.13028,6,-1,1,1,4,0.539633,-1
4,grate,B,-2.53753,2,-1,1,0,4,0.633692,1
4,grate,B,-2.33169,1,-1,1,0,4,2.9629,1
4,grate,B,-9.57088,5,-1,1,0,4,0.416214,1
4,grate,B,0.459514,5,-1,1,1,4,0.338797,-1
4,grate,B,-10.0394,4,-1,1,0,4,0.440943,1
4,grate,B,1.87151,2,-1,2,1,3,1.11486,-1
4,grate,B,2.69596,3,-1,1,0,4,0.449432,1
4,grate,B,-3.29001,1,-1,3,1,2,0.642287,-1
4,grate,B,11.0592,1,1,3,1,7,1.17949,1
4,grate,B,-4.98444,4,1,1,0,5,0.496261,-1
4,grate,B,35.0756,6,1,1,1,5,0.736157,1
4,grate,B,-3.26969,2,-1,4,1,1,1.15812,-1
4,grate,B,-1.63586,2,-1,1,1,4,0.795364,-1
4,grate,B,5.93851,2,-1,2,1,3,0.559377,-1
4,grate,B,-1.22208,4,-1,1,1,4,0.444689,-1
4,grate,B,3.16631,2,-1,1,0,4,1.05465,1
4,grate,B,0.7615,1,-1,4,1,1,1.04728,-1
4,grate,B,1.0858,3,-1,1,1,4,0.497309,-1
4,grate,B,-1.11606,1,-1,4,1,1,0.832597,-1
4,grate,B,-0.953128,3,-1,1,1,4,1.68252,-1
4,grate,B,-1.98053,1,-1,4,1,1,0.641882,-1
4,grate,B,-0.311846,3,-1,1,1,4,0.716013,-1
4,grate,B,14.2501,4,-1,1,0,4,0.242403,1
4,grate,B,-0.073494,3,-1,1,0,4,0.284491,1
4,grate,B,1.53491,2,-1,1,0,4,0.244588,1
4,grate,B,-1.43397,3,-1,1,0,4,0.638617,1
4,grate,B,6.84302,6,-1,1,0,4,0.3605,1
4,grate,B,-30.7274,3,1,4,1,8,0.957783,1
4,grate,B,4.16078,2,-1,1,1,4,2.667,-1
4,grate,B,1.9101,1,-1,4,0,1,0.963177,1
4,grate,B,-5.56204,6,-1,1,1,4,0.304443,-1
4,grate,B,-3.72395,3,-1,1,1,4,0.487746,-1
4,grate,B,-0.385776,5,-1,1,1,4,0.391719,-1
4,grate,B,4.47622,4,-1,1,0,4,0.39563,1
4,grate,B,-5.92491,1,-1,1,1,4,0.541032,-1
4,grate,B,-3.26277,1,-1,1,0,4,0.506363,1
4,grate,B,4.93017,4,1,1,0,5,0.313674,-1
4,grate,B,-8.54246,2,1,1,1,5,1.31286,1
4,grate,B,-1.1506,1,-1,2,0,3,1.03952,1
4,grate,B,4.44111,6,-1,1,1,4,0.441571,-1
4,grate,B,-7.67007,5,-1,1,0,4,0.331569,1
4,grate,B,2.14181,5,-1,1,1,4,0.241516,-1
4,grate,B,-6.01333,3,-1,1,0,4,0.411548,1
4,grate,B,-1.60583,5,-1,1,1,4,0.254938,-1
4,grate,B,-17.8219,5,-1,1,0,4,0.232149,1
4,grate,B,-0.986347,6,-1,1,1,4,0.194265,-1
4,grate,B,-14.9509,2,1,2,1,6,1.29408,1
4,grate,B,0.967576,2,1,1,0,5,0.558139,-1
4,grate,B,-7.31034,2,1,2,1,6,0.891475,1
4,grate,B,-1.06878,5,1,1,0,5,0.331385,-1
4,grate,B,22.6076,3,1,3,1,7,1.00937,1
4,grate,B,4.19176,6,1,1,1,5,0.380711,1
4,grate,B,-1.45116,2,-1,4,1,1,0.881461,-1
4,grate,B,-0.895053,4,-1,1,1,4,0.337366,-1
4,grate,B,-5.19669,5,-1,1,1,4,0.39143,-1
4,grate,B,19.502,2,-1,4,0,1,0.763359,1
4,grate,B,4.5766,2,-1,1,1,4,0.512624,-1
4,grate,B,-0.58308,4,1,1,1,5,0.639999,1
4,grate,B,-5.11957,6,-1,1,0,4,0.330042,1
4,grate,B,-1.62456,2,-1,4,1,1,0.880537,-1
4,grate,B,16.7416,6,-1,1,0,4,0.465247,1
4,grate,B,-0.170207,5,-1,1,1,4,0.27394,-1
4,grate,B,3.77002,6,-1,1,1,4,0.33059,-1
4,grate,B,-13.879,5,-1,1,0,4,0.241249,1
4,grate,B,-7.67056,3,-1,2,0,3,0.795229,1
4,grate,B,0.775212,5,-1,1,0,4,0.319249,1
4,grate,B,1.37712,3,-1,2,1,3,0.869953,-1
4,grate,B,1.05109,3,-1,2,1,3,1.06248,-1
4,grate,B,-1.64352,4,-1,1,0,4,0.463839,1
4,grate,B,-3.12316,2,-1,3,1,2,0.833073,-1
4,grate,B,0.317169,2,-1,4,0,1,0.483073,1
4,grate,B,4.94293,1,-1,4,1,1,0.722521,-1
4,grate,B,6.04959,2,-1,3,0,2,0.713003,1
4,grate,B,12.6135,6,-1,1,0,4,0.384536,1
4,grate,B,-0.517058,3,-1,1,1,4,0.324408,-1
4,grate,B,-2.72073,4,-1,1,1,4,0.379063,-1
4,grate,B,-4.86372,5,-1,1,0,4,0.25577,1
4,grate,B,12.9258,5,-1,1,0,4,0.313029,1
4,grate,B,4.43619,3,-1,1,1,4,0.28826,-1
4,grate,B,4.24039,3,-1,1,1,4,0.472328,-1
4,grate,B,0.979623,6,-1,1,1,4,0.216984,-1
4,grate,B,16.1291,1,1,2,1,6,0.738963,1
4,grate,B,-20.0024,6,1,1,1,5,0.39426,1
4,grate,B,-2.73221,2,-1,2,0,3,1.0062,1
4,grate,B,4.67623,5,1,1,1,5,0.457445,1
4,grate,B,-14.5447,2,1,3,1,7,0.682906,1
4,grate,B,-2.88415,4,1,1,0,5,0.450819,-1
4,grate,B,6.05626,6,1,1,1,5,0.324226,1
4,grate,B,-1.49521,3,1,1,0,5,0.378893,-1
4,grate,B,-15.1843,3,-1,1,0,4,0.863424,1
4,grate,B,2.74609,5,1,1,1,5,0.336748,1
4,grate,B,-5.14835,5,1,1,0,5,0.278739,-1
4,grate,B,-1.85375,2,-1,2,0,3,1.19939,1
4,grate,B,1.65265,6,-1,1,1,4,0.498674,-1
4,grate,B,3.44982,5,-1,1,1,4,0.370152,-1
4,grate,B,-4.00016,5,-1,1,1,4,0.326779,-1
4,grate,B,15.688,4,-1,1,0,4,0.221405,1
4,grate,B,-4.70814,6,-1,1,1,4,0.248026,-1
4,grate,B,-11.7145,1,1,3,1,7,1.84062,1
4,grate,B,0.395725,5,1,1,0,5,0.506636,-1
4,grate,B,-16.5311,5,1,1,1,5,0.329947,1
4,grate,B,9.45201,3,1,2,1,6,0.480669,1
4,grate,B,-14.2335,3,1,2,1,6,0.657254,1
4,grate,B,7.45349,6,1,1,1,5,0.282703,1
4,grate,B,-1.26889,1,-1,4,1,1,0.929884,-1
4,grate,B,-18.1819,4,-1,1,0,4,0.640528,1
4,grate,B,0.874631,3,-1,1,1,4,0.730569,-1
4,grate,B,0.403536,1,-1,4,0,1,0.608607,1
4,grate,B,1.76706,3,-1,1,1,4,0.427817,-1
4,grate,B,16.1836,5,-1,1,0,4,0.286494,1
4,grate,B,3.36759,3,-1,1,0,4,0.454321,1
4,grate,B,2.51167,4,-1,1,1,4,0.295731,-1
4,grate,B,-0.336302,2,-1,1,1,4,0.863833,-1
4,grate,B,7.32545,6,-1,1,0,4,0.448433,1
4,grate,B,12.4787,2,1,2,1,6,1.02565,1
4,grate,B,-8.0116,1,1,3,1,7,0.683662,1
4,grate,B,1.98284,4,1,1,0,5,0.515774,-1
4,grate,B,-4.36548,5,1,1,1,5,0.322339,1
4,grate,B,-1.39087,6,1,1,1,5,0.377058,1
4,grate,B,5.77753,4,1,1,0,5,0.429723,-1
4,grate,B,1.2201,4,1,1,0,5,0.448371,-1
4,grate,B,-9.61658,6,1,1,0,5,0.24161,-1
4,grate,B,2.06393,2,-1,2,1,3,1.0195,-1
4,grate,B,0.481242,1,-1,3,1,2,0.93362,-1
4,grate,B,3.24852,5,-1,1,1,4,0.483693,-1
4,grate,B,-0.237433,6,-1,1,1,4,0.355584,-1
4,grate,B,-19.8843,4,-1,1,0,4,0.360894,1
4,grate,B,-12.3324,2,1,2,1,6,1.37416,1
4,grate,B,13.8368,2,1,3,1,7,0.522934,1
4,grate,B,-17.2625,3,1,4,1,8,0.665571,1
4,grate,B,-7.27719,3,1,1,1,5,0.687358,1
4,grate,B,-22.1428,5,1,1,1,5,0.615329,1
4,grate,B,-1.27748,5,1,1,1,5,0.290121,1
4,grate,B,1.77523,3,1,1,0,5,0.346028,-1
4,grate,B,-3.65316,4,1,1,0,5,0.24002,-1
4,grate,B,8.5769,6,1,1,1,5,0.330085,1
4,grate,B,-9.14077,5,1,1,1,5,0.240663,1
4,grate,B,-2.99906,3,1,1,1,5,0.378819,1
4,grate,B,-3.78918,6,1,1,1,5,0.255464,1
4,grate,B,5.86008,5,1,1,1,5,0.392768,1
4,grate,B,19.7534,3,1,1,1,5,0.252764,1
4,grate,B,-6.40093,3,1,1,1,5,0.613942,1
4,grate,B,0.719013,6,1,1,0,5,0.417245,-1
4,grate,B,4.88929,2,-1,2,0,3,0.803899,1
4,grate,B,19.7488,6,-1,1,0,4,0.519294,1
4,grate,B,-4.01258,4,-1,1,1,4,0.32582,-1
4,grate,B,2.64076,6,-1,1,0,4,0.396582,1
4,grate,B,1.39183,2,-1,3,1,2,0.672469,-1
4,grate,B,-11.652,1,1,3,1,7,0.840493,1
4,grate,B,-1.34418,3,1,1,0,5,0.634429,-1
4,grate,B,8.43127,6,1,1,1,5,0.516415,1
4,grate,B,-2.7308,3,1,1,0,5,0.451162,-1
4,grate,B,-3.71457,4,1,1,0,5,0.308496,-1
4,grate,B,1.18001,2,-1,3,1,2,0.747709,-1
4,grate,B,-0.33034,4,-1,1,1,4,0.577018,-1
4,grate,B,1.02801,4,-1,1,0,4,0.269792,1
4,grate,B,-1.78364,4,-1,1,1,4,0.390473,-1
4,grate,B,2.26996,1,-1,4,1,1,0.745701,-1
4,grate,B,-1.35557,4,-1,1,1,4,0.351791,-1
4,grate,B,10.582,5,-1,1,0,4,0.373062,1
4,grate,B,0.512811,1,-1,4,1,1,0.808949,-1
4,grate,B,-2.33281,2,-1,4,1,1,0.348185,-1
4,grate,B,9.24068,4,-1,1,0,4,0.641699,1
4,grate,B,-2.14382,1,-1,3,0,2,1.13093,1
4,grate,B,-18.818,6,-1,1,0,4,0.480935,1
4,grate,B,2.98951,4,-1,1,1,4,0.352882,-1
4,grate,B,0.258693,6,-1,1,1,4,0.246242,-1
4,grate,B,-6.18503,3,-1,1,0,4,0.448313,1
4,grate,B,-8.22658,1,1,3,1,7,1.05689,1
4,grate,B,1.31098,3,1,1,0,5,0.650318,-1
4,grate,B,1.70611,4,1,1,0,5,0.515518,-1
4,grate,B,2.38554,3,1,1,0,5,1.58617,-1
4,grate,B,-20.2719,2,1,2,1,6,1.1262,1
4,grate,B,3.65674,1,-1,3,0,2,0.844154,1
4,grate,B,-2.19825,4,-1,1,1,4,0.526138,-1
4,grate,B,3.78392,2,-1,1,1,4,0.460776,-1
4,grate,B,2.41594,3,-1,1,1,4,0.430115,-1
4,grate,B,-1.59452,5,-1,1,1,4,0.272817,-1
4,grate,B,-7.97317,6,-1,1,0,4,0.780732,1
4,grate,B,0.97713,5,-1,1,1,4,0.46539,-1
4,grate,B,2.17661,3,-1,1,0,4,0.562274,1
4,grate,B,5.64702,3,-1,2,1,3,2.33525,-1
4,grate,B,13.1395,4,-1,1,0,4,0.645327,1
4,grate,B,-2.32019,1,-1,4,1,1,0.815485,-1
4,grate,B,7.98559,1,1,2,1,6,1.25005,1
4,grate,B,-2.07186,6,1,1,0,5,0.355306,-1
4,grate,B,2.92101,4,1,1,1,5,0.456689,1
4,grate,B,9.22369,3,1,1,1,5,0.313953,1
4,grate,B,5.9181,5,1,1,0,5,0.385026,-1
4,grate,B,6.14644,6,1,1,1,5,0.309147,1
4,grate,B,-6.32508,6,1,1,0,5,0.348387,-1
4,grate,B,19.9734,3,1,2,1,6,1.1059,1
4,grate,B,7.63982,4,1,1,1,5,0.377158,1
4,grate,B,-1.45572,1,-1,4,1,1,0.877873,-1
4,grate,B,-2.31185,3,-1,1,1,4,0.526285,-1
4,grate,B,0.0485025,6,-1,1,1,4,0.413313,-1
4,grate,B,-2.14629,2,-1,1,0,4,0.256274,1
4,grate,B,0.326762,1,-1,3,1,2,0.601804,-1
4,grate,B,20.2966,3,1,3,1,7,0.789195,1
4,grate,B,1.193,3,-1,1,1,4,0.633054,-1
4,grate,B,-0.713341,3,1,1,0,5,0.371186,-1
4,grate,B,12.6835,5,1,1,1,5,0.439806,1
4,grate,B,0.859171,1,-1,4,1,1,1.00175,-1
4,grate,B,17.434,5,1,2,1,6,1.15706,1
4,grate,B,17.2302,3,1,3,1,7,0.890158,1
4,grate,B,4.0595,5,1,1,1,5,1.06635,1
4,grate,B,2.23239,2,1,1,1,5,0.771049,1
4,grate,B,-14.3121,5,1,1,1,5,0.487491,1
4,grate,B,0.309853,5,1,1,0,5,0.375657,-1
4,grate,B,-31.6458,6,1,1,1,5,0.348001,1
4,grate,B,-3.53024,1,-1,4,1,1,0.752998,-1
4,grate,B,-25.594,5,-1,1,0,4,0.566013,1
4,grate,B,2.61128,4,-1,1,0,4,0.658726,1
4,grate,B,0.0698976,6,-1,1,1,4,0.412037,-1
4,grate,B,1.40843,1,-1,4,1,1,0.703619,-1
4,grate,B,0.29156,6,-1,1,1,4,0.56665,-1
4,grate,B,-1.33084,3,-1,1,0,4,0.451335,1
4,grate,B,2.82069,6,-1,1,0,4,0.340919,1
4,grate,B,-0.22423,1,-1,1,1,4,2.84284,-1
4,grate,B,2.19299,3,-1,1,0,4,0.764822,1
4,grate,B,-0.333947,3,-1,1,0,4,0.625219,1
4,grate,B,3.43352,2,-1,1,1,4,0.524073,-1
4,grate,B,4.6556,6,-1,1,0,4,0.410487,1
4,grate,B,-1.04304,1,-1,4,1,1,0.525773,-1
4,grate,B,-4.93009,2,-1,3,0,2,0.86039,1
4,grate,B,26.204,6,-1,1,0,4,0.782031,1
4,grate,B,-1.90776,1,-1,4,0,1,1.07194,1
4,grate,B,4.3701,2,-1,2,0,3,0.952584,1
4,grate,B,-8.44744,3,-1,1,0,4,0.533792,1
4,grate,B,12.7232,5,-1,1,0,4,0.419955,1
4,grate,B,-1.29514,1,-1,1,0,4,0.614666,1
4,grate,B,2.89219,3,-1,1,0,4,0.625161,1
4,grate,B,5.15397,1,-1,1,0,4,0.731215,1
4,grate,B,-1.36665,6,-1,1,0,4,0.513217,1
4,grate,B,-8.89343,4,-1,1,0,4,0.368537,1
4,grate,B,12.9355,6,-1,1,0,4,0.405254,1
4,grate,B,0.132693,4,-1,1,1,4,0.456436,-1
4,grate,B,1.48253,2,-1,1,0,4,0.553872,1
4,grate,B,-3.03392,6,-1,1,1,4,0.454823,-1
4,grate,B,-0.78591,3,-1,1,0,4,0.568503,1
4,grate,B,-0.365805,4,-1,1,1,4,0.452831,-1
4,grate,B,4.81228,3,-1,1,1,4,0.454451,-1
4,grate,B,1.5618,4,-1,1,1,4,0.263811,-1
4,grate,B,2.64293,2,-1,1,0,4,0.256346,1
4,grate,B,-0.103735,6,-1,2,1,3,0.489711,-1
4,grate,B,-4.18634,2,-1,3,1,2,0.537775,-1
4,grate,B,-2.13287,4,-1,1,0,4,0.311692,1
4,grate,B,2.99427,3,-1,1,0,4,0.526737,1
4,grate,B,-1.67859,2,-1,1,0,4,0.50983,1
4,grate,B,-5.98324,3,-1,1,1,4,0.589008,-1
4,grate,B,3.11868,4,-1,1,1,4,0.36078,-1
4,grate,B,-4.27278,5,-1,1,0,4,0.5423,1
4,grate,B,-22.2842,6,-1,1,0,4,3.42021,1
4,grate,B,2.70067,2,-1,3,1,2,0.822862,-1
4,grate,B,-3.04665,5,-1,1,1,4,0.45752,-1
4,grate,B,-11.5721,4,-1,1,0,4,0.475027,1
4,grate,B,3.50437,2,1,2,1,6,0.923186,1
4,grate,B,2.07047,3,1,1,0,5,0.570133,-1
4,grate,B,0.93596,2,1,1,1,5,0.774808,1
4,grate,B,-4.1381,6,1,1,1,5,0.600925,1
4,grate,B,-2.3378,4,1,1,0,5,0.422871,-1
4,grate,B,-5.10335,6,1,1,0,5,0.281225,-1
4,grate,B,4.50738,2,1,2,0,6,0.689405,-1
4,grate,B,-0.108422,2,1,2,0,6,0.585211,-1
4,grate,B,-0.573435,2,1,1,0,5,0.373033,-1
4,grate,B,-14.044,4,-1,1,0,4,0.618049,1
4,grate,B,-0.555021,2,-1,1,1,4,0.532725,-1
4,grate,B,-3.45647,6,-1,1,0,4,0.78671,1
4,grate,B,-4.2265,5,-1,1,1,4,0.390691,-1
4,grate,B,8.1496,6,-1,1,0,4,0.298442,1
4,grate,B,2.32137,2,-1,3,1,2,0.961776,-1
4,grate,B,-1.02105,3,-1,1,0,4,0.655001,1
4,grate,B,4.61829,4,-1,1,1,4,0.504664,-1
4,grate,B,-4.9034,3,-1,2,1,3,0.663851,-1
4,grate,B,-0.346029,4,-1,1,1,4,0.532529,-1
4,grate,B,-9.1836,2,1,2,1,6,1.69861,1
4,grate,B,4.28258,6,1,1,1,5,0.417661,1
4,grate,B,-5.5871,4,1,1,0,5,0.324531,-1
4,grate,B,4.78742,1,-1,3,1,2,1.16314,-1
4,grate,B,-15.4334,3,-1,2,0,3,0.928256,1
4,grate,B,2.97116,2,-1,1,0,4,0.511184,1
4,grate,B,6.52569,2,-1,1,0,4,0.750469,1
4,grate,B,5.58907,5,-1,1,1,4,0.515809,-1
4,grate,B,1.5088,2,-1,4,1,1,0.946433,-1
4,grate,B,-0.951553,3,-1,3,1,2,0.944068,-1
4,grate,B,-1.17186,5,-1,1,1,4,0.686163,-1
4,grate,B,-2.22529,2,-1,2,1,3,0.646145,-1
4,grate,B,5.93554,2,-1,1,1,4,0.448395,-1
4,grate,B,11.3244,6,-1,1,0,4,0.801678,1
4,grate,B,4.82008,4,-1,1,1,4,0.388975,-1
4,grate,B,-7.26641,3,-1,2,0,3,0.696755,1
4,grate,B,-3.21423,4,-1,1,1,4,0.401035,-1
4,grate,B,4.21661,5,-1,1,1,4,0.307981,-1
4,grate,B,-6.17587,4,-1,1,0,4,0.539618,1
4,grate,B,-2.87138,4,-1,1,1,4,0.361548,-1
4,grate,B,-11.6655,6,-1,1,0,4,0.638885,1
4,grate,B,-6.81571,6,-1,1,1,4,0.520875,-1
4,grate,B,-1.54672,5,-1,1,0,4,0.263335,1
4,grate,B,3.40327,3,-1,1,1,4,0.336871,-1
4,grate,B,-6.49218,5,-1,1,0,4,0.950799,1
4,grate,B,0.852689,3,-1,1,1,4,0.388026,-1
4,grate,B,0.24707,2,-1,1,0,4,0.519908,1
4,grate,B,12.5272,6,-1,1,0,4,0.390755,1
4,grate,B,-11.1083,3,-1,1,0,4,0.986527,1
4,grate,B,17.8436,6,-1,1,0,4,1.06002,1
4,grate,B,-1.92953,2,-1,4,1,1,1.47177,-1
4,grate,B,-21.7347,4,1,2,1,6,1.04878,1
4,grate,B,1.45699,2,1,1,0,5,0.609758,-1
4,grate,B,-5.39234,5,1,1,1,5,0.461438,1
4,grate,B,9.34066,2,1,3,1,7,0.958552,1
4,grate,B,-1.7348,6,1,1,0,5,0.539822,-1
4,grate,B,-4.17381,2,-1,4,1,1,0.857937,-1
4,grate,B,0.759794,4,-1,1,1,4,0.39511,-1
4,grate,B,-0.93895,6,-1,1,1,4,0.511341,-1
4,grate,B,14.2917,2,1,1,1,5,1.10254,1
4,grate,B,8.54347,5,1,1,1,5,0.581837,1
4,grate,B,-0.822292,1,-1,4,1,1,2.1777,-1
4,grate,B,-13.074,6,-1,1,0,4,0.526569,1
4,grate,B,11.4669,1,-1,1,0,4,2.22023,1
4,grate,B,-1.30738,5,-1,1,1,4,0.503115,-1
4,grate,B,5.06751,2,1,2,1,6,2.23034,1
4,grate,B,-2.56285,2,-1,2,1,3,1.12113,-1
4,grate,B,0.0173152,2,-1,1,0,4,0.829285,1
4,grate,B,1.00424,3,-1,1,1,4,0.447781,-1
4,grate,B,2.19993,3,-1,1,1,4,0.257125,-1
4,grate,B,-0.891139,3,-1,1,1,4,0.298488,-1
4,grate,B,3.49199,5,-1,1,0,4,0.337809,1
4,grate,B,-3.77387,2,1,2,0,6,2.51975,-1
4,grate,B,-1.44367,5,1,1,0,5,0.614453,-1
4,grate,B,6.93411,3,1,3,1,7,1.69713,1
4,grate,B,-2.29779,6,1,1,0,5,0.416902,-1
4,grate,B,-0.339206,4,1,1,0,5,0.355693,-1
4,grate,B,2.1732,6,1,1,0,5,0.248971,-1
4,grate,B,-3.76143,6,1,1,0,5,0.274314,-1
4,grate,B,-3.50512,1,-1,4,0,1,0.746991,1
4,grate,B,-5.87876,5,-1,1,0,4,0.624956,1
4,grate,B,-16.3239,4,1,2,1,6,1.06734,1
4,grate,B,1.08247,4,1,1,0,5,0.644211,-1
4,grate,B,4.07277,6,1,1,0,5,0.382339,-1
4,grate,B,0.386357,3,1,1,0,5,0.482018,-1
4,grate,B,0.0296599,1,-1,3,1,2,0.897894,-1
4,grate,B,3.17042,2,-1,4,1,1,1.55358,-1
4,grate,B,-25.7851,1,1,2,1,6,1.44661,1
4,grate,B,12.4506,6,1,1,1,5,0.592652,1
4,grate,B,13.958,3,1,3,1,7,0.764564,1
4,grate,B,3.90065,5,1,1,1,5,0.41729,1
4,grate,B,5.80554,1,-1,4,1,1,0.788058,-1
4,grate,B,1.30436,3,-1,1,0,4,0.504049,1
4,grate,B,-16.1618,2,1,2,1,6,1.35136,1
4,grate,B,-1.30391,2,1,1,0,5,0.50082,-1
4,grate,B,2.09966,5,1,1,1,5,0.484091,1
4,grate,B,-0.049963,2,-1,3,1,2,1.28376,-1
4,grate,B,-10.5958,2,1,3,1,7,0.81996,1
4,grate,B,0.414682,6,1,1,0,5,0.7267,-1
4,grate,B,1.48821,5,1,1,1,5,0.381006,1
4,grate,B,-2.13404,5,1,1,1,5,0.449235,1
4,grate,B,9.86014,4,1,4,1,8,2.59452,1
4,grate,B,0.808606,3,1,1,1,5,0.526542,1
4,grate,B,2.62403,3,1,1,0,5,0.476949,-1
4,grate,B,0.639807,6,1,1,0,5,0.253637,-1
4,grate,B,19.4813,2,1,2,1,6,1.36724,1
4,grate,B,5.8833,6,1,1,0,5,0.403941,-1
4,grate,B,-26.4933,3,1,3,1,7,0.646964,1
4,grate,B,-2.45502,3,1,1,0,5,0.641065,-1
4,grate,B,3.31369,4,1,1,0,5,0.299242,-1
4,grate,B,-4.0552,1,-1,4,1,1,1.15376,-1
4,grate,B,-3.99694,4,-1,1,1,4,0.406831,-1
4,grate,B,2.59027,6,-1,1,1,4,0.298428,-1
4,grate,B,-7.43868,4,-1,1,0,4,0.545452,1
4,grate,B,16.1289,1,1,2,1,6,1.4236,1
4,grate,B,-0.379504,5,1,1,0,5,0.519627,-1
4,grate,B,-0.929563,6,1,1,0,5,0.278263,-1
4,grate,B,-8.45691,1,1,3,1,7,1.72687,1
4,grate,B,3.44062,5,1,1,0,5,0.381335,-1
4,grate,B,-5.92307,3,1,1,1,5,0.337403,1
4,grate,B,7.14906,6,1,1,0,5,0.519599,-1
4,grate,B,-1.96643,2,1,1,0,5,0.822416,-1
4,grate,B,-1.09465,3,1,1,0,5,0.344779,-1
4,grate,B,1.05713,3,1,1,1,5,0.302946,1
4,grate,B,-12.635,5,1,1,1,5,0.278041,1
4,grate,B,-7.42955,1,-1,4,0,1,1.18293,1
4,grate,B,-1.19556,4,-1,1,1,4,0.338779,-1
4,grate,B,20.1574,6,-1,1,0,4,0.408762,1
4,grate,B,15.8937,1,1,2,1,6,0.971851,1
4,grate,B,1.06922,6,1,1,1,5,0.504774,1
4,grate,B,-2.00989,6,1,1,0,5,0.360162,-1
4,grate,B,-10.0651,2,1,3,1,7,2.09334,1
4,grate,B,4.90508,2,-1,4,1,1,1.40512,-1
4,grate,B,-2.47657,6,-1,1,1,4,0.440707,-1
4,grate,B,-0.602373,1,-1,2,1,3,1.77035,-1
4,grate,B,-1.65351,3,-1,1,1,4,0.48745,-1
4,grate,B,2.36159,1,-1,3,1,2,0.647091,-1
4,grate,B,-3.52606,6,-1,1,1,4,0.433313,-1
4,grate,B,-5.14967,4,-1,1,1,4,0.451272,-1
4,grate,B,-0.160088,2,-1,4,1,1,0.980599,-1
4,grate,B,8.10294,4,-1,1,0,4,0.496593,1
4,grate,B,1.04555,1,-1,2,1,3,0.703875,-1
4,grate,B,-8.08389,2,1,2,1,6,1.6072,1
4,grate,B,13.65,6,1,1,1,5,0.410272,1
4,grate,B,5.79764,5,1,1,0,5,0.429915,-1
4,grate,B,1.95713,3,1,1,1,5,0.496506,1
4,grate,B,11.9059,4,1,3,1,7,1.15228,1
4,grate,B,-5.53133,2,1,4,1,8,1.4296,1
4,grate,B,-9.62662,4,1,2,1,6,0.784276,1
4,grate,B,1.48923,1,-1,3,0,2,0.995758,1
4,grate,B,6.66021,4,1,3,1,7,2.06347,1
4,grate,B,-0.583301,6,1,1,0,5,0.513097,-1
4,grate,B,-2.90369,3,1,1,0,5,0.560328,-1
4,grate,B,-12.6816,6,1,1,1,5,0.397556,1
4,grate,B,12.4174,5,1,1,1,5,0.304863,1
4,grate,B,2.52559,4,1,1,0,5,0.392151,-1
4,grate,B,0.679757,4,1,1,0,5,0.252112,-1
4,grate,B,-11.7363,5,1,1,1,5,0.277651,1
4,grate,B,-8.76827,4,1,1,1,5,0.414297,1
4,grate,B,-4.60082,3,1,1,1,5,0.481661,1
4,grate,B,1.19869,2,-1,4,1,1,0.977327,-1
4,grate,B,10.4133,6,-1,1,0,4,0.52598,1
4,grate,B,5.23292,2,1,2,1,6,2.30058,1
4,grate,B,-2.77753,3,1,3,0,7,1.85782,-1
4,grate,B,-0.800317,5,1,1,0,5,0.443545,-1
4,grate,B,-21.7618,5,1,1,1,5,0.397299,1
4,grate,B,-2.54924,6,1,1,0,5,0.257237,-1
4,grate,B,-6.64913,3,-1,4,0,1,0.954733,1
4,grate,B,3.70616,1,-1,4,1,1,0.919969,-1
4,grate,B,-5.77307,5,-1,1,1,4,0.420084,-1
4,grate,B,0.587297,2,-1,2,0,3,0.55343,1
4,grate,B,0.652079,3,-1,2,1,3,1.30249,-1
4,grate,B,7.07411,2,-1,2,0,3,0.725966,1
4,grate,B,14.0519,5,-1,1,0,4,0.492434,1
4,grate,B,-1.67114,4,-1,1,1,4,0.412651,-1
4,grate,B,-0.162029,4,-1,1,1,4,0.319699,-1
4,grate,B,11.8059,5,-1,1,0,4,0.502687,1
4,grate,B,4.52711,5,-1,1,0,4,0.26197,1
4,grate,B,2.22424,6,-1,1,1,4,0.271351,-1
4,grate,B,-6.43516,1,1,3,1,7,1.01593,1
4,grate,B,-1.41496,2,-1,3,1,2,1.29856,-1
4,grate,B,-24.3179,6,-1,1,0,4,1.34559,1
4,grate,B,-2.33811,5,-1,1,1,4,0.415866,-1
4,grate,B,-3.40685,1,-1,4,1,1,0.610499,-1
4,grate,B,-1.20682,3,-1,1,0,4,0.365787,1
4,grate,B,-1.03061,1,-1,4,1,1,0.834482,-1
4,grate,B,-0.139915,6,-1,1,1,4,0.372553,-1
4,grate,B,-14.5903,5,-1,1,0,4,3.35305,1
4,grate,B,-5.57175,3,-1,1,1,4,0.854388,-1
4,grate,B,21.6693,6,-1,1,0,4,0.407443,1
4,grate,B,-1.7288,5,-1,1,1,4,0.362824,-1
