subject_name,session_start_time,task,block_type,block_no,section_no,stim_type,stim_category,stim_reliability,stim_orientation,stim_phase,resp_buttonid,resp_category,resp_confidence,resp_rt,resp_correct,resp_rtConf
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.1353352832366127,-4.103533506507159,261.2910660714305,-1,-1,1,0.39977062126854435,1,0.27017583133419976
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.004086771438464067,5.793023366842123,252.90241216460583,-1,-1,1,1.175599457055796,0,0.20041032874723896
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.1353352832366127,-12.909635817932507,108.68669370400883,-3,-1,3,0.5554691037978046,1,0.1547982224728912
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.06720551273974976,-4.325080154378575,14.79346302048726,-2,-1,2,0.7249081779737025,1,0.3646630455041304
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.1353352832366127,2.196320878257219,330.0502098664078,-1,-1,1,0.6900728931650519,0,1.245229616004508
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.03337326996032608,-6.79160107416186,350.90734171244907,-1,-1,1,0.5452891415916383,1,0.1803589366027154
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.1353352832366127,3.967134716660179,18.575107521106283,2,1,2,0.5450864468002692,1,0.26519601739710197
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.1353352832366127,-9.15621209935341,16.77692180680012,-3,-1,3,0.8605863781413063,1,1.335079865588341
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.03337326996032608,-1.2688858226858368,277.27562466952395,-1,-1,1,0.6648367472807877,0,0.17045960406539962
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.06720551273974976,-8.607543265689745,148.48570747509348,-4,-1,4,0.5306527799111791,1,0.17040668532717973
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.004086771438464067,-6.170483278060902,64.77978417558087,-1,-1,1,1.5048111153882928,1,0.18026560719590634
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.03337326996032608,-5.3708758069643,251.83950598094484,-1,-1,1,0.7299575880751945,0,0.2004116116440855
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.004086771438464067,6.096297786232007,52.700485725985196,1,1,1,1.0798354580183513,1,0.205468718893826
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.1353352832366127,-3.9852232519302815,349.9087332333997,-1,-1,1,0.6406753329210915,1,0.20075446087867022
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.06720551273974976,4.307994220928536,233.3596007646824,2,1,2,0.969826054526493,1,0.2655828053248115
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.004086771438464067,-2.7880584866327274,162.7458161475114,1,1,1,1.219988338649273,0,0.18076945771463215
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.016572675401761255,5.45260560454354,83.01850673116189,2,1,2,0.6054869357612915,1,0.2549576842575334
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.004086771438464067,0.5545134960672744,18.380895413337903,2,1,2,0.6349238675902598,1,0.18506485596299171
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.00822974704902003,2.6067430115770733,354.1140003986914,1,1,1,0.969809377042111,0,0.18060075916582718
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.06720551273974976,0.8385827016946683,302.7311007507522,1,1,1,1.945331733149942,0,0.24543423514114693
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.03337326996032608,0.9960250566287643,211.18357788291362,1,1,1,0.5655454735388048,1,0.18031114933546633
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.016572675401761255,-0.12431722580946536,49.80419053074384,-2,-1,2,0.9450023540412076,1,0.24515745410462841
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,1,0.03337326996032608,12.874578930567974,102.70061448345562,3,1,3,0.5751940032932907,1,0.1999577932874672
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.016572675401761255,-6.390818005637489,94.3503890800977,-1,-1,1,0.7799542525899597,1,0.18041121389251202
dmg,2016-02-03 13:10:46,A,Test,2,2,grate,-1,0.06720551273974976,-8.121523434353426,168.7750629934413,-1,-1,1,0.7054590973421,1,0.20490521454485133
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.06720551273974976,-5.94576508314333,19.706584952243084,3,1,3,1.3503935871412978,1,0.23484471399569884
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.016572675401761255,-12.133504139843202,179.44305421314593,3,1,3,0.6855603677686304,1,0.21065251057734713
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.004086771438464067,-5.018793317956737,34.6055370549542,2,1,2,1.115774018340744,0,0.24446181318489835
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.03337326996032608,5.973245259696681,72.64348880854384,2,1,2,1.1606180010712706,1,0.21532315068179742
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.03337326996032608,1.3237381573764115,198.73138015288495,-2,-1,2,0.7103811817360111,1,0.2652717072633095
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.06720551273974976,-1.6344770558910509,81.30427701360591,-2,-1,2,0.8552290772204287,1,0.2456712470157072
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.016572675401761255,-0.6891737173032622,69.30670937396161,-2,-1,2,0.905758457025513,1,0.2752031117561273
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.016572675401761255,6.416361629619977,352.8710349709255,2,1,2,0.8205964872031473,0,0.2715449834940955
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.016572675401761255,0.8640796774753965,341.6675166919178,-2,-1,2,0.5407827098970301,0,0.3748859841725789
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.06720551273974976,-26.81367223403086,354.98774024872586,4,1,4,0.5401297247153707,1,0.22986105142626911
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.004086771438464067,3.4285475043499503,12.336975505616806,2,1,2,0.7700674281222746,1,0.20482439314946532
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.016572675401761255,5.659687507417575,254.48101517220002,-2,-1,2,1.0949051118805073,0,0.34586310148006305
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.1353352832366127,1.935111778379499,213.23823083396746,-2,-1,2,0.5150314882630482,1,0.25684030854608864
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.004086771438464067,-9.007543424631894,126.9999776836103,-2,-1,2,0.8157170586055145,0,0.23062789207324386
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.00822974704902003,1.4163112463638425,172.41632370021063,-2,-1,2,0.6553482566378079,1,0.25482554780319333
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.03337326996032608,11.535868038327962,121.57158607728186,-3,-1,3,0.5248451886582188,0,0.2755966347758658
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.06720551273974976,0.08960367393367889,188.2345913505567,-3,-1,3,0.7550227903411724,0,0.4304785650456324
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.016572675401761255,2.4437026006380798,133.07541873577728,-2,-1,2,0.6401756517589092,1,0.35030859644757584
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.016572675401761255,-0.07949818880984516,35.06174734270903,-2,-1,2,0.6103221051744185,1,0.7158417543396354
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.06720551273974976,-4.307643099243426,171.58212414029046,-2,-1,2,0.8901753310346976,1,0.3052952737780288
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.1353352832366127,-7.203945508854277,59.95358309626531,3,1,3,0.9853633176535368,1,0.2704362556687556
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.03337326996032608,-0.4592712627802179,184.58864622886784,-2,-1,2,0.7307783095748164,0,0.28061974578304216
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.016572675401761255,-1.1930974540333095,353.6460900342046,-2,-1,2,0.460342695354484,1,0.2771001684595831
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.004086771438464067,6.186159502821285,139.4331152759258,-2,-1,2,0.5651856260956265,0,0.27517392626032233
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.016572675401761255,-21.19626077151147,114.3043840450579,3,1,3,0.6273157561663538,1,0.23504516371758655
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.016572675401761255,-4.782147624207868,220.57906114659303,2,1,2,0.6708431847509928,0,0.23555125936400145
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.004086771438464067,-12.143138944562617,152.13076944937788,2,1,2,1.2333065425627865,1,0.2603839398943819
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.03337326996032608,0.2298577653931999,21.782282046664037,-2,-1,2,0.4558173411642201,1,0.27425121585838497
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.004086771438464067,-18.352089423655464,221.1248895909307,2,1,2,0.835648822307121,1,0.26472295593703166
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.03337326996032608,-0.8671518843610342,96.57387485524919,-2,-1,2,0.7151012127287686,0,0.27013862784951925
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.00822974704902003,1.794221159225089,355.5280815228374,-2,-1,2,0.5908954748883843,0,0.24003139208070934
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.004086771438464067,-0.8532224018800996,52.88997003164741,-2,-1,2,0.560689136676956,1,0.24086494237417355
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.06720551273974976,-8.752739457961171,282.13113511229415,3,1,3,0.925651092955377,1,0.3253280640929006
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.06720551273974976,2.7179721397851804,167.6660339092918,-2,-1,2,0.6557469111285172,1,0.22114485368365422
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,-1,0.00822974704902003,1.7849129564834976,280.2591507317786,2,1,2,1.2556202910491265,0,0.310057319002226
dmg,2016-02-04 10:58:55,B,Test,0,0,grate,1,0.016572675401761255,-16.421469871000983,353.83512962223676,4,1,4,0.9155317468103021,1,0.24628350080456585
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.004086771438464067,-3.9104902836756503,335.65790837897543,-2,-1,2,2.5455085138091817,1,0.2599051055149175
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.004086771438464067,2.8050780723872735,155.43005797331625,-2,-1,2,0.5010416973964311,1,0.23040691629284993
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.00822974704902003,4.947658215073885,236.93425355394868,-2,-1,2,0.5802382818656042,1,0.29754123487509787
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.016572675401761255,2.0856171609678325,186.6997181167184,-2,-1,2,0.8749642397742718,1,0.2657470137346536
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.06720551273974976,-17.19858792071893,251.62315463909067,4,1,4,0.6801315463962965,1,0.2600500707048923
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.1353352832366127,-1.4208342975017105,64.03712836679149,-3,-1,3,0.5353227786254138,1,0.43737179232994094
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.016572675401761255,-4.199238397640521,134.02416418554415,4,1,4,0.9999416290665977,0,0.3452922204742208
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.1353352832366127,5.133581393604695,204.18124108164452,-2,-1,2,1.7404159348807298,0,0.21550018794368953
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.016572675401761255,-6.592793146562441,210.44278777622284,-2,-1,2,0.6348857019329444,0,0.23599224881036207
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.016572675401761255,-0.3363741644249698,214.7858656309322,-2,-1,2,0.7007833256502636,1,0.2459688747767359
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.004086771438464067,19.376055160880178,240.46327795726083,-2,-1,2,0.5701837210217491,0,0.23495889018522575
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.00822974704902003,6.081850481147008,9.28564027580569,-2,-1,2,0.6459498882177286,0,0.2614702173159458
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.004086771438464067,-1.1562693915055193,218.37712477934215,-2,-1,2,0.4248662919853814,1,0.24659524025628343
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.004086771438464067,2.0662667985013394,283.1848280276994,-3,-1,3,0.9057350445655175,1,0.3547643544152379
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.004086771438464067,0.94914891386416,61.09664765662902,-2,-1,2,0.7198327896185219,1,0.22556918114423752
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.03337326996032608,-7.071384205370394,290.05803549170537,-1,-1,1,0.6862752518500201,1,0.8954040233511478
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.03337326996032608,-0.21315572520591475,141.69164325404003,-2,-1,2,1.2404720608028583,1,0.21647036483045667
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.00822974704902003,-0.6788081717703345,271.7744626943523,-2,-1,2,0.5199740986572579,1,0.24479215440806001
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.004086771438464067,-0.2624884147196441,280.21658430011394,-2,-1,2,0.35028935328591615,0,0.2360698630218394
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.016572675401761255,-2.650062434033415,23.38385731455314,-3,-1,3,0.576312031946145,0,0.25557635247241706
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.016572675401761255,-5.72956814917164,263.2648288591293,3,1,3,0.8600992049905472,1,0.2659525951021351
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.1353352832366127,-0.4676676897625509,120.83880121904758,-2,-1,2,0.7549862283049151,1,0.28140133956912905
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.1353352832366127,-14.016706935466821,118.28584309669127,4,1,4,0.6850703081581742,1,0.25620752869872376
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.00822974704902003,-3.476320126035546,177.87340373504372,-2,-1,2,0.6452603409416042,1,0.22502299561165273
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.016572675401761255,-6.496945136566431,129.2028397683452,3,1,3,0.8397845020517707,1,0.31089022796368226
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.004086771438464067,-3.2915024906644192,3.1982701509928635,2,1,2,0.5702940486371517,0,0.28503894177265465
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.06720551273974976,12.6563517216074,108.19882206096713,4,1,4,0.6937813744298182,1,0.2166034635156393
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.00822974704902003,-4.650806651044038,271.03517794344646,-2,-1,2,0.6452449464122765,1,0.24501377169508487
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.06720551273974976,11.784460956784848,1.3238404756969935,4,1,4,0.5253509634640068,1,0.23480237898183987
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.03337326996032608,2.028065420730723,35.65975644388481,-2,-1,2,1.7565032321726903,1,0.2355682574561797
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.03337326996032608,-3.3828244911198233,12.040189876683996,-2,-1,2,1.1857919273898005,1,0.2848981458810158
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.06720551273974976,4.481517439103368,60.740849573792715,2,1,2,0.736631443083752,1,0.23574048397131264
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.00822974704902003,6.326781119324256,264.4709679435794,2,1,2,0.6044035447994247,1,0.21188375318888575
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.03337326996032608,-4.606046286333212,67.69888735138471,-2,-1,2,0.750200770504307,0,0.18672522151609883
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,-1,0.00822974704902003,3.5309858850806846,25.693182770369255,-2,-1,2,0.48045630706474185,1,0.2151772232609801
dmg,2016-02-04 10:58:55,B,Test,0,1,grate,1,0.00822974704902003,-9.193631410089484,20.851761019818753,-2,-1,2,0.43521815992426127,0,0.21131062728818506
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.03337326996032608,1.04814342770173,72.2239877497452,-2,-1,2,0.6899709043209441,1,0.2200774986995384
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.1353352832366127,23.798781403393544,6.915537863848318,4,1,4,0.5604498798493296,1,0.20081828406546265
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.06720551273974976,-0.7298394992348956,244.02313735651964,-2,-1,2,0.6149664463591762,1,0.7929799601552077
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.016572675401761255,-5.544441041058303,191.02172468201317,-2,-1,2,1.1054683340480551,1,0.22992134670494124
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.016572675401761255,-5.703099008858255,342.07168299522937,2,1,2,0.6966508530895226,0,0.27619317325297743
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.03337326996032608,0.16575088728869272,15.086537934237105,2,1,2,0.46041421580594033,0,0.7058949553174898
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.1353352832366127,3.3551640721510436,310.2331855754029,2,1,2,0.495915956038516,0,0.25126395613187924
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.00822974704902003,-0.6380762496760304,139.7421888981591,2,1,2,0.575081430724822,0,0.22588958009146154
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.03337326996032608,4.040734389530352,271.18858179597646,2,1,2,0.43425503879552707,1,0.22629464900819585
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.004086771438464067,6.203225042468469,92.16050991256861,2,1,2,0.47506276483181864,1,0.24181491398485377
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.1353352832366127,-5.587137784373559,226.75811481846233,3,1,3,0.619904245948419,0,0.2565802049357444
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.004086771438464067,-3.9527049609659417,307.87649342430024,2,1,2,1.8377588367438875,0,0.34687272692099214
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.1353352832366127,-0.4986858453725236,92.83651504966072,2,1,2,0.670960568182636,0,0.2607152432901785
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.06720551273974976,-2.420335528076902,247.80552178567072,-2,-1,2,0.6960613703122362,1,0.2511969257029705
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.004086771438464067,0.20113760345688325,162.40835966815337,-2,-1,2,0.9552278584451415,1,0.23657660005846992
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.004086771438464067,-13.713155079986697,122.0814744116668,3,1,3,0.7713971317280084,1,0.22522184177068993
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.03337326996032608,-20.978072169085337,215.93886492670896,4,1,4,0.6755750824231654,1,0.2549634571769275
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.03337326996032608,6.8546837383905315,167.93859164057062,2,1,2,1.1004032087512314,1,0.27989684377098456
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.00822974704902003,3.4856655028528865,309.5966253173316,-2,-1,2,0.6604528304887936,1,0.2759763668291271
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.016572675401761255,1.6874198864525796,24.320961924994112,2,1,2,0.5769438496790826,0,0.25108274951344356
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.016572675401761255,3.858559842873409,227.16391731138444,2,1,2,0.5399068245314993,0,0.2649400831433013
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.004086771438464067,-7.37041488158735,311.0426048115714,-2,-1,2,0.47032926365500316,0,0.24514334241393954
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.016572675401761255,1.1710316552538713,56.207531777670134,3,1,3,0.6801613733405247,0,0.2746732829255052
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.06720551273974976,-4.050194006144263,173.2482674109947,2,1,2,1.045378943090327,0,0.22502010909374803
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.004086771438464067,1.306848347023501,22.60077731056573,-2,-1,2,0.6848288062610663,1,0.23990983929252252
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.03337326996032608,-5.285810392575632,171.85465521695357,-2,-1,2,0.5556499896920286,1,0.2800607315148227
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.06720551273974976,2.903799009348552,194.00290369303218,-2,-1,2,0.5858197658089921,1,0.25493876182008535
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.03337326996032608,9.879947943207473,343.15928060976654,3,1,3,0.4949557214276865,0,0.23001082747941837
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.1353352832366127,-4.178639241234343,152.6550779738931,-2,-1,2,0.6007723570801318,1,0.2401792437885888
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.03337326996032608,1.1428387628570014,261.5553370733881,-2,-1,2,0.36991482973098755,1,0.2485311040072702
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.1353352832366127,2.968098185343653,291.869602768884,-2,-1,2,0.565725397260394,0,0.2205098287668079
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.1353352832366127,-27.588030012515993,309.16154641988504,4,1,4,0.7349094993551262,1,0.24998524691909552
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.00822974704902003,-12.668619360421458,153.94871598881636,2,1,2,1.0310321912402287,1,0.35119891416979954
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.06720551273974976,0.1534401709384216,155.69605367438578,-2,-1,2,0.7999209747067653,1,0.2703342668246478
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,-1,0.03337326996032608,0.18427259802218038,32.20446444416759,-2,-1,2,0.5057408816064708,1,0.261519608204253
dmg,2016-02-04 10:58:55,B,Test,0,2,grate,1,0.00822974704902003,7.561634915818211,287.5693541798892,-2,-1,2,0.6205232348293066,0,0.23528923140838742
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.06720551273974976,2.3840916017476586,64.59630502421217,-2,-1,2,1.8350474729086272,0,0.4251889359438792
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.06720551273974976,-13.623742830408855,159.0912058231053,3,1,3,1.1306226964225061,1,0.2851030856836587
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.016572675401761255,-16.0221137095858,357.20975979520125,2,1,2,0.7750805968535133,1,0.24154518876457587
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.03337326996032608,-1.3753973120985543,157.35899424876607,-1,-1,1,0.569595200533513,0,0.235309436742682
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.06720551273974976,8.461558151432039,316.82875772450035,2,1,2,0.5100696346489713,1,0.2691472834558226
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.03337326996032608,5.2572154974843635,76.78375165471546,-2,-1,2,0.734859787800815,0,0.234959852299653
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.00822974704902003,-3.2622934569722286,22.428306822023316,2,1,2,0.5807280207518488,0,0.21011370152700692
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.004086771438464067,-24.843735977041817,154.0659626145752,-2,-1,2,0.9949047270347364,0,0.2651931309956126
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.016572675401761255,6.735665457596555,262.8715069571923,-2,-1,2,0.6353841002564877,1,0.21543315757298842
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.004086771438464067,-1.2966104389589108,300.1869471163893,-2,-1,2,0.5008765268139541,1,0.2052034837543033
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.016572675401761255,-4.691597890653064,281.1425525519092,-2,-1,2,0.5053941836813465,1,0.21474810037761927
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.016572675401761255,0.06114131402970452,139.72551466054355,-2,-1,2,0.755878149648197,1,0.2255204317625612
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.06720551273974976,-15.660807694256665,195.10424046141017,4,1,4,0.8516100767301396,1,0.41507504193577915
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.06720551273974976,-10.290128799105833,43.45379465679886,3,1,3,0.9555081674479879,1,1.0550310007529333
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.1353352832366127,-1.217036655607716,128.8942535796692,-2,-1,2,0.6400550611433573,1,0.21515573508804664
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.004086771438464067,-2.97710423057663,172.97147425415355,-2,-1,2,0.8105031193117611,1,0.2648733734386042
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.1353352832366127,-1.8334735424351123,8.893829095908554,-2,-1,2,1.0653809443465434,0,0.21008740249089897
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.1353352832366127,21.279781783224333,7.36013819631117,4,1,4,0.610204080294352,1,0.2266487234737724
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.06720551273974976,-0.1143758993892885,290.23724000052175,-2,-1,2,0.535984423244372,1,0.34606900345534086
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.00822974704902003,-2.837855129214973,327.70824924531706,-2,-1,2,0.5706423501833342,1,0.23562085547018796
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.004086771438464067,0.7812759412570451,113.08767536914058,-2,-1,2,0.5003136637969874,1,0.1747335140244104
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.03337326996032608,3.894136467684249,142.99090932338206,-2,-1,2,0.355676801817026,0,0.1702620407450013
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.004086771438464067,-7.654965510598512,200.1046911678423,-1,-1,1,0.6505868528038263,0,0.5500354716205038
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.016572675401761255,-2.246769787060468,329.7638525105368,-2,-1,2,0.8851041119778529,1,0.2651520788203925
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.03337326996032608,0.08511350247685974,128.59445478978031,-2,-1,2,0.42563601915026084,0,0.2501818480086513
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.004086771438464067,1.8891614608362022,283.4552625151717,-2,-1,2,0.34078771306667477,1,0.19014922442147508
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.004086771438464067,-1.9156115465640506,275.83065219568385,-2,-1,2,0.35483042267151177,1,0.24536880833329633
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.06720551273974976,-2.4623585240299892,1.404614318174735,-2,-1,2,0.4904329330311157,1,0.2054318361915648
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.06720551273974976,-0.5800428710233625,184.09085394167568,-2,-1,2,0.32052143884357065,1,0.258825563127175
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,1,0.06720551273974976,11.483407185108623,211.81658372396265,3,1,3,1.0453503990429454,1,0.5951600840198807
dmg,2016-02-04 10:58:55,B,Test,1,0,grate,-1,0.06720551273974976,3.2136720151643723,331.3035308957485,-2,-1,2,0.7251493591465987,1,0.26490672829095274
