subject_name,task,block_type,stim_type,stim_category,stim_orientation,stim_cue_validity,stim_cue_validity_id,resp_confidence,resp_correct,resp_category,resp_rt
tdj,B,Test,grate,-1,-1.1663470245354528,1,1,1,1,-1,0.2248206650838256
tdj,B,Test,grate,1,12.406791441693294,1,1,1,1,1,0.1668428690172732
tdj,B,Test,grate,-1,0.06906493223982664,1,1,1,1,-1,0.269307813141495
tdj,B,Test,grate,1,29.426090395620697,0,2,1,1,1,0.20272600604221225
tdj,B,Test,grate,1,-11.581363556293713,1,1,1,1,1,0.15215527405962348
tdj,B,Test,grate,-1,1.8194848247109434,1,1,1,1,-1,1.038609311915934
tdj,B,Test,grate,1,11.25715190267217,1,1,1,1,1,0.45845843106508255
tdj,B,Test,grate,-1,-1.2683720512833823,0,2,1,0,1,0.4064554558135569
tdj,B,Test,grate,1,-9.854267385083679,1,1,1,1,1,0.6629282510839403
tdj,B,Test,grate,1,-10.275049807808761,1,1,1,1,1,0.5163434140849859
tdj,B,Test,grate,1,-2.715757783695901,0,2,1,1,1,1.181956592015922
tdj,B,Test,grate,1,-1.5262885410472584,1,1,1,0,-1,10.0
tdj,B,Test,grate,-1,-3.127493526584858,1,1,1,0,1,10.0
tdj,B,Test,grate,1,14.85968566578267,1,1,1,1,1,0.46502433298155665
tdj,B,Test,grate,-1,2.342498241123877,1,1,1,1,-1,0.8918145392090082
tdj,B,Test,grate,-1,2.2330926485083373,1,1,1,0,1,0.6187555040232837
tdj,B,Test,grate,-1,2.024707639089438,-1,3,1,0,1,0.5992988110519946
tdj,B,Test,grate,1,2.6471614944517574,1,1,1,1,1,2.03831519279629
tdj,B,Test,grate,-1,3.596654991313538,-1,3,1,0,1,0.42343178298324347
tdj,B,Test,grate,-1,1.6901764629715093,-1,3,1,0,1,0.37840426503680646
tdj,B,Test,grate,1,-18.691749820225606,0,2,1,1,1,1.1187670868821442
tdj,B,Test,grate,-1,-0.04052340783561979,-1,3,1,1,-1,0.3715760901104659
tdj,B,Test,grate,1,0.711092527065732,1,1,1,0,-1,0.35646742512471974
tdj,B,Test,grate,-1,-0.4696370464543476,1,1,1,1,-1,0.6933045000769198
tdj,B,Test,grate,-1,-0.016854960673196605,0,2,1,0,1,3.172809165902436
tdj,B,Test,grate,-1,-0.7683860719217346,-1,3,1,0,1,0.35814501298591495
tdj,B,Test,grate,-1,1.8666668334867391,1,1,1,0,1,0.24684462905861437
tdj,B,Test,grate,1,8.26506177932877,1,1,1,1,1,0.10674416995607316
tdj,B,Test,grate,-1,-2.862358926527604,-1,3,1,0,1,0.38589006499387324
tdj,B,Test,grate,1,-4.372272625296985,1,1,1,1,1,0.42755336593836546
tdj,B,Test,grate,1,3.114723246618233,1,1,1,1,1,0.5610303629655391
tdj,B,Test,grate,-1,-1.9940736253079006,1,1,1,1,-1,1.0358459141571075
tdj,B,Test,grate,-1,-1.4589076905458085,1,1,1,1,-1,0.6779037518426776
tdj,B,Test,grate,1,2.286071457256192,1,1,1,0,-1,0.7090904088690877
tdj,B,Test,grate,1,-16.492428870914722,-1,3,1,1,1,1.32776012388058
tdj,B,Test,grate,1,19.169317500816884,1,1,1,1,1,0.9042977511417121
tdj,B,Test,grate,-1,2.6969248968043473,1,1,1,1,-1,0.7294688988476992
tdj,B,Test,grate,-1,-1.7954919655899928,1,1,1,1,-1,0.567968149902299
tdj,B,Test,grate,-1,-4.25601120864116,1,1,1,0,1,0.5019681309349835
tdj,B,Test,grate,1,-5.968171647474428,1,1,1,1,1,0.5107266020495445
tdj,B,Test,grate,-1,-0.01795935403475015,0,2,1,0,1,1.2548076037783176
tdj,B,Test,grate,-1,-0.2265229225046907,1,1,1,0,1,0.26847329596057534
tdj,B,Test,grate,1,10.784520562922335,0,2,1,0,-1,1.5927739818580449
tdj,B,Test,grate,-1,1.8909021423171937,-1,3,1,0,1,0.2539429320022464
tdj,B,Test,grate,-1,-1.157655984804082,1,1,1,1,-1,0.6640447920653969
tdj,B,Test,grate,1,24.649417088939437,1,1,1,1,1,0.5610195428598672
tdj,B,Test,grate,-1,-2.9400027789063583,1,1,1,0,1,0.4235862330533564
tdj,B,Test,grate,-1,-4.034555076481469,0,2,1,0,1,0.8544268868863583
tdj,B,Test,grate,1,9.501013078733934,0,2,1,1,1,0.012966301990672946
tdj,B,Test,grate,-1,-3.532436758838635,1,1,1,0,1,1.1534449779428542
tdj,B,Test,grate,-1,-0.5260178838491779,1,1,1,0,1,0.3879512569401413
tdj,B,Test,grate,-1,3.254551666839845,1,1,1,1,-1,0.42979477485641837
tdj,B,Test,grate,-1,-0.9010963640606131,-1,3,1,0,1,0.23156310408376157
tdj,B,Test,grate,1,-6.259340031706935,1,1,1,1,1,0.44549701805226505
tdj,B,Test,grate,1,11.52311794095193,0,2,1,1,1,0.42958727991208434
tdj,B,Test,grate,-1,-1.89047269691757,1,1,1,1,-1,0.5464873400051147
tdj,B,Test,grate,1,23.77699033995112,1,1,1,1,1,0.08591319108381867
tdj,B,Test,grate,-1,-0.560060692040735,1,1,1,0,1,0.6290952360723168
tdj,B,Test,grate,-1,5.122250479422161,1,1,1,1,-1,0.3805398428812623
tdj,B,Test,grate,1,-2.804164176130326,1,1,1,0,-1,0.3488314440473914
tdj,B,Test,grate,-1,3.1202654079755945,1,1,1,1,-1,1.6865255311131477
tdj,B,Test,grate,-1,5.00697023905307,-1,3,1,0,1,1.5182875499594957
tdj,B,Test,grate,1,-6.944006721706199,0,2,1,1,1,7.078416388947517
tdj,B,Test,grate,-1,-3.7609010187077407,1,1,1,0,1,0.9643135908991098
tdj,B,Test,grate,1,-0.23693191087145143,1,1,1,1,1,0.7530133919790387
tdj,B,Test,grate,1,2.913214363579921,0,2,1,1,1,2.6507721240632236
tdj,B,Test,grate,1,-6.696539498401692,0,2,1,1,1,0.620549471816048
tdj,B,Test,grate,-1,-0.43555222294555246,-1,3,1,1,-1,0.2908016799483448
tdj,B,Test,grate,-1,3.770187714864619,0,2,1,0,1,1.2426461959257722
tdj,B,Test,grate,-1,-3.3188671951852164,0,2,1,0,1,1.2556863250210881
tdj,B,Test,grate,1,4.077931444676586,1,1,1,1,1,1.9954978472087532
tdj,B,Test,grate,1,-7.486498831505383,0,2,1,1,1,3.831819212064147
tdj,B,Test,grate,-1,-2.8431231741978613,1,1,1,0,1,0.43039392796345055
tdj,B,Test,grate,1,-10.659717908110384,0,2,1,1,1,1.05166769400239
tdj,B,Test,grate,1,-9.34961137090177,1,1,1,1,1,0.3268088970798999
tdj,B,Test,grate,-1,4.009604362805269,-1,3,1,0,1,1.7023101248778403
tdj,B,Test,grate,1,7.502485814029988,0,2,1,1,1,0.8389366460032761
tdj,B,Test,grate,1,11.049561269195223,0,2,1,1,1,1.4049673660192639
tdj,B,Test,grate,1,-3.8167301730261283,0,2,1,1,1,0.83957584714517
tdj,B,Test,grate,-1,1.6121335152549001,1,1,1,0,1,0.5107740010134876
tdj,B,Test,grate,-1,1.4581346188189293,1,1,1,1,-1,1.3927128708455712
tdj,B,Test,grate,1,15.9459951640035,1,1,1,1,1,0.35772426798939705
tdj,B,Test,grate,1,18.71189327270044,1,1,1,1,1,0.33423233800567687
tdj,B,Test,grate,-1,-1.0910880061214312,1,1,1,1,-1,0.6510710720904171
tdj,B,Test,grate,-1,-2.2514507682772225,1,1,1,1,-1,0.8768573408015072
tdj,B,Test,grate,-1,3.632667613243801,1,1,1,0,1,0.31984109012410045
tdj,B,Test,grate,-1,-0.6757400811773182,-1,3,1,0,1,0.7299679601565003
tdj,B,Test,grate,1,-0.10133150523741144,1,1,1,1,1,0.6784878531470895
tdj,B,Test,grate,-1,-3.7926609926424093,-1,3,1,1,-1,0.6703678360208869
tdj,B,Test,grate,1,-16.23192268572351,1,1,1,1,1,0.3775701879058033
tdj,B,Test,grate,1,13.052631141107458,-1,3,1,1,1,0.6491378538776189
tdj,B,Test,grate,-1,-2.0543045437728256,1,1,1,0,1,10.0
tdj,B,Test,grate,1,-7.9187016783881,1,1,1,1,1,0.4512337490450591
tdj,B,Test,grate,-1,2.3925094343772333,1,1,1,0,1,0.01975248521193862
tdj,B,Test,grate,1,-11.497704078153786,1,1,1,1,1,0.3699662541039288
tdj,B,Test,grate,-1,-4.31989399987288,1,1,1,0,1,0.33344081207178533
tdj,B,Test,grate,-1,-0.006315279607263169,0,2,1,0,1,0.22481635282747447
tdj,B,Test,grate,-1,-0.5092584769519781,0,2,1,0,1,1.4475424920674413
tdj,B,Test,grate,1,17.33931496899521,1,1,1,1,1,1.6061305259354413
tdj,B,Test,grate,1,16.32697852029523,0,2,1,1,1,3.804055765038356
tdj,B,Test,grate,1,15.407471362128945,1,1,1,1,1,0.9720510160550475
tdj,B,Test,grate,1,10.583524375423139,-1,3,1,1,1,0.6557861501350999
tdj,B,Test,grate,1,33.912371956682904,1,1,1,1,1,0.19701793207786977
tdj,B,Test,grate,-1,-4.772453233868889,1,1,1,1,-1,3.5147504210472107
tdj,B,Test,grate,-1,-7.6601646658141185,0,2,1,0,1,1.9778137470129877
tdj,B,Test,grate,1,8.28168688753713,1,1,1,1,1,0.45509079308249056
tdj,B,Test,grate,1,7.068583017215308,1,1,1,1,1,0.5536616859026253
tdj,B,Test,grate,1,-11.413063253658388,-1,3,1,1,1,0.5404217881150544
tdj,B,Test,grate,1,-19.499111860233786,1,1,2,1,1,2.094526801025495
tdj,B,Test,grate,-1,-1.3779926021947249,1,1,1,1,-1,0.4600428568664938
tdj,B,Test,grate,1,8.970427165482988,1,1,2,1,1,0.4738085188437253
tdj,B,Test,grate,-1,-0.9831248234756162,1,1,1,1,-1,0.5108027139212936
tdj,B,Test,grate,-1,1.8184143540705002,0,2,1,1,-1,3.3366639320738614
tdj,B,Test,grate,-1,8.53369765253391,0,2,1,0,1,6.806633314117789
tdj,B,Test,grate,-1,1.7941850052057444,-1,3,2,0,1,1.3295919988304377
tdj,B,Test,grate,1,7.869568251075599,-1,3,1,0,-1,0.5763888519722968
tdj,B,Test,grate,1,1.08696657605759,-1,3,1,0,-1,0.46644148603081703
tdj,B,Test,grate,-1,-0.6661067974760287,1,1,1,1,-1,0.334835811983794
tdj,B,Test,grate,-1,3.1649921662471594,1,1,1,1,-1,0.7508754360023886
tdj,B,Test,grate,-1,-1.6483061008500184,1,1,1,0,1,0.6264974479563534
tdj,B,Test,grate,-1,-2.1865044600722237,1,1,1,0,1,0.7817154549993575
tdj,B,Test,grate,-1,5.2545999643959265,1,1,1,0,1,0.8094854361843318
tdj,B,Test,grate,1,-6.524288402063211,0,2,1,1,1,2.080723154125735
tdj,B,Test,grate,1,6.1824259120225395,-1,3,1,1,1,1.4745621068868786
tdj,B,Test,grate,1,32.08677020973621,1,1,1,1,1,0.3794164068531245
tdj,B,Test,grate,-1,4.8575984879018055,0,2,1,0,1,1.1243856239598244
tdj,B,Test,grate,1,-16.205935707010113,1,1,1,1,1,0.39196048490703106
tdj,B,Test,grate,-1,0.8797400807114022,1,1,1,1,-1,0.4072748871985823
tdj,B,Test,grate,1,6.521358542448711,0,2,1,1,1,0.8240889180451632
tdj,B,Test,grate,1,1.129882265438953,-1,3,2,1,1,0.07786570000462234
tdj,B,Test,grate,1,-21.649468394461017,1,1,1,1,1,3.167746506864205
tdj,B,Test,grate,-1,3.684344832806615,1,1,1,0,1,1.1184035970363766
tdj,B,Test,grate,-1,0.5486817437942721,0,2,1,0,1,1.1890530590899289
tdj,B,Test,grate,-1,-3.5091921299907574,1,1,1,0,1,0.4366963810753077
tdj,B,Test,grate,-1,4.039247506178752,1,1,1,1,-1,0.5451666240114719
tdj,B,Test,grate,-1,2.2751559747495658,1,1,1,0,1,0.877352261915803
tdj,B,Test,grate,-1,0.39754187527717477,1,1,1,0,1,0.6363045079633594
tdj,B,Test,grate,1,6.006742271277371,0,2,1,1,1,0.04215759481303394
tdj,B,Test,grate,-1,4.540604259697161,1,1,1,0,1,0.28251042403280735
tdj,B,Test,grate,-1,-0.5773208585041982,0,2,1,0,1,0.31206435011699796
tdj,B,Test,grate,1,-4.790599136394361,1,1,1,0,-1,0.7957509979605675
tdj,B,Test,grate,1,-4.466371019735711,1,1,1,1,1,0.4523737512063235
tdj,B,Test,grate,1,-2.7223263299831952,1,1,1,1,1,0.36300092306919396
tdj,B,Test,grate,-1,-2.8653780371883983,0,2,1,0,1,0.05680851102806628
tdj,B,Test,grate,1,-20.251299774732026,1,1,1,1,1,0.29764405102469027
tdj,B,Test,grate,-1,-3.3086720102877374,1,1,1,0,1,0.5176435571629554
tdj,B,Test,grate,1,4.046626375747517,1,1,1,1,1,0.48899302585050464
tdj,B,Test,grate,1,17.89810978010389,-1,3,1,1,1,1.1969276911113411
tdj,B,Test,grate,-1,1.0934001386039363,1,1,1,1,-1,0.423086647875607
tdj,B,Test,grate,1,0.2528216210291732,1,1,1,1,1,0.2396615220000058
tdj,B,Test,grate,1,-0.5155849321459199,0,2,1,1,1,0.8417302460002247
tdj,B,Test,grate,1,2.128326120676336,1,1,1,1,1,0.9139124980001725
tdj,B,Test,grate,1,-23.379994892544403,0,2,1,1,1,1.0996885019999354
tdj,B,Test,grate,-1,0.3897978410450045,1,1,1,1,-1,0.3642684769997686
tdj,B,Test,grate,-1,5.620115017962205,1,1,1,0,1,0.4964253769999232
tdj,B,Test,grate,-1,1.1647709283475927,0,2,1,0,1,1.054636911000216
tdj,B,Test,grate,-1,0.7835315200231672,1,1,1,1,-1,0.44498755099994014
tdj,B,Test,grate,1,-8.148875399223936,0,2,1,1,1,0.8991277469999659
tdj,B,Test,grate,1,-5.739430189545702,1,1,1,1,1,0.5422063080000044
tdj,B,Test,grate,-1,2.536610251353079,1,1,1,1,-1,0.32201597600032983
tdj,B,Test,grate,1,12.473399193901923,1,1,1,1,1,0.41518016500003796
tdj,B,Test,grate,1,7.027036696546154,1,1,1,1,1,0.3058930320003128
tdj,B,Test,grate,-1,1.6747597637196592,-1,3,1,0,1,1.631077581000227
tdj,B,Test,grate,-1,4.407228932694141,0,2,1,0,1,0.6738452219997271
tdj,B,Test,grate,1,-9.55143407106912,1,1,1,1,1,0.32863916699989204
tdj,B,Test,grate,-1,6.148453076643949,1,1,1,0,1,0.41564703999983976
tdj,B,Test,grate,1,8.400183843392194,1,1,1,1,1,0.4390467089997401
tdj,B,Test,grate,1,-10.429576026636,1,1,1,1,1,0.26897117699991213
tdj,B,Test,grate,-1,0.27301241880744576,1,1,1,1,-1,0.3564874880003117
tdj,B,Test,grate,-1,-0.3910449934986827,0,2,1,0,1,0.5996915139999146
tdj,B,Test,grate,1,3.508379324892678,1,1,1,0,-1,0.7014086069998484
tdj,B,Test,grate,1,-10.44940358823553,1,1,1,1,1,0.40770113999997193
tdj,B,Test,grate,1,4.258203656685996,0,2,1,1,1,1.1838671659998
tdj,B,Test,grate,1,-5.7361068314201,1,1,1,1,1,0.760253190000185
tdj,B,Test,grate,-1,4.419856103045057,1,1,1,0,1,0.6367996289995972
tdj,B,Test,grate,1,-3.9391638210441533,1,1,1,0,-1,0.6147698830000081
tdj,B,Test,grate,1,7.66723994336581,1,1,1,1,1,0.5321609960001297
tdj,B,Test,grate,-1,1.541920782466737,1,1,1,1,-1,0.4235384029998386
tdj,B,Test,grate,1,-8.016183671998103,-1,3,1,1,1,0.33427420899988647
tdj,B,Test,grate,1,-5.993010288212386,-1,3,1,0,-1,0.3431832790001863
tdj,B,Test,grate,1,11.266687524550182,1,1,1,1,1,0.39392600300016056
tdj,B,Test,grate,-1,-0.3754104810037535,1,1,1,0,1,0.4295632339999429
tdj,B,Test,grate,-1,0.15947014304866766,1,1,1,1,-1,0.37108178600010433
tdj,B,Test,grate,-1,-1.1260945063280974,0,2,1,0,1,1.2748232629996892
tdj,B,Test,grate,-1,-3.276642903201897,0,2,1,0,1,0.7022836169999209
tdj,B,Test,grate,-1,3.458357016621692,1,1,1,1,-1,0.4146889670000746
tdj,B,Test,grate,1,23.124965005401815,0,2,1,1,1,1.5600669479999851
tdj,B,Test,grate,1,10.439597474691464,1,1,1,1,1,1.3164570389999426
tdj,B,Test,grate,-1,1.540504948583123,1,1,1,1,-1,0.5110730199999125
tdj,B,Test,grate,1,5.966223671489498,1,1,1,1,1,0.48235195699999167
tdj,B,Test,grate,-1,-3.4933819878872656,1,1,1,0,1,0.4301465339999595
tdj,B,Test,grate,1,-15.84796901308777,1,1,1,1,1,0.23226051999972697
tdj,B,Test,grate,1,6.043631903083698,1,1,1,1,1,0.42289648499991017
tdj,B,Test,grate,1,14.561818064173364,1,1,1,1,1,0.5412971390001076
tdj,B,Test,grate,-1,0.5727915616870469,0,2,1,0,1,0.6875756049998927
tdj,B,Test,grate,-1,-3.1681730305330404,1,1,1,1,-1,0.8177157579998493
tdj,B,Test,grate,1,-10.05406239461627,0,2,1,1,1,0.7228155870002411
tdj,B,Test,grate,-1,-0.5663701259879053,1,1,1,0,1,0.4455153919998338
tdj,B,Test,grate,-1,3.416019254069204,1,1,1,1,-1,0.7021353810000619
tdj,B,Test,grate,-1,-1.7959884441644745,-1,3,1,0,1,1.0265823210002054
tdj,B,Test,grate,-1,-2.6635573020247034,1,1,1,0,1,0.3864843970000038
tdj,B,Test,grate,-1,2.9956276065226115,1,1,1,1,-1,0.6387705180004559
tdj,B,Test,grate,1,-14.37236181894965,1,1,1,1,1,0.15219747899982394
tdj,B,Test,grate,1,-4.922088126467123,-1,3,1,1,1,2.035004168999876
tdj,B,Test,grate,1,18.96664992587693,1,1,1,1,1,0.33574824699962846
tdj,B,Test,grate,-1,-3.1405268933984787,1,1,1,0,1,0.504773846000262
tdj,B,Test,grate,-1,-4.334720376710206,1,1,1,0,1,0.41732525599991277
tdj,B,Test,grate,1,9.236328310128256,1,1,1,1,1,0.30633881900030246
tdj,B,Test,grate,-1,-4.37855419433928,1,1,1,0,1,0.08699264400001994
tdj,B,Test,grate,-1,-0.015867415500287637,-1,3,1,1,-1,0.39394088200015176
tdj,B,Test,grate,1,3.9873482449870012,1,1,1,1,1,0.678516897999998
tdj,B,Test,grate,-1,0.001769625935943456,1,1,1,1,-1,0.46629645099983463
tdj,B,Test,grate,1,4.8369132531980545,1,1,1,1,1,0.4082802369998717
tdj,B,Test,grate,-1,-2.7318171868847245,-1,3,1,0,1,0.27139943799966204
tdj,B,Test,grate,1,1.2909666509063236,1,1,1,0,-1,0.36554827000009027
tdj,B,Test,grate,-1,-0.5430205715427265,1,1,1,1,-1,0.5195939050004199
tdj,B,Test,grate,-1,-0.09220242845948551,1,1,1,0,1,0.5702664709997407
tdj,B,Test,grate,-1,0.012376958046983454,0,2,1,0,1,0.4528711419998217
tdj,B,Test,grate,1,-23.00811076481322,0,2,1,1,1,0.29108779399984996
tdj,B,Test,grate,1,-21.992042249496528,1,1,1,1,1,0.593276097999933
tdj,B,Test,grate,-1,4.569019969122426,1,1,1,0,1,0.40753171200003635
tdj,B,Test,grate,-1,-1.2268511350551548,1,1,1,1,-1,0.3942462909999449
tdj,B,Test,grate,1,-0.9032532581168298,1,1,1,1,1,0.6950308740006221
tdj,B,Test,grate,-1,-4.797206989909547,1,1,1,0,1,0.3497193690000131
tdj,B,Test,grate,-1,1.3458645984788817,1,1,1,1,-1,0.35783903099945746
tdj,B,Test,grate,1,7.072382524990165,-1,3,1,0,-1,0.46166917299979104
tdj,B,Test,grate,-1,-6.512501174701326,0,2,1,0,1,0.8557078849999016
tdj,B,Test,grate,1,12.126056452627095,1,1,1,1,1,0.18183428300017113
tdj,B,Test,grate,-1,5.272277447143759,1,1,1,0,1,0.6581243519995041
tdj,B,Test,grate,-1,-1.6327525076461331,0,2,1,0,1,0.5617859590001899
tdj,B,Test,grate,-1,1.1238787215135477,0,2,1,1,-1,1.1574965900008465
tdj,B,Test,grate,1,-2.930989871825464,1,1,1,1,1,0.666037179000341
tdj,B,Test,grate,1,-9.922865268281935,1,1,1,1,1,0.6659712339996986
tdj,B,Test,grate,-1,1.2854806432168846,1,1,1,0,1,0.3719193009992523
tdj,B,Test,grate,-1,-0.5530806568190512,1,1,1,1,-1,0.2773561439998957
tdj,B,Test,grate,-1,0.010796901700560559,1,1,1,1,-1,0.34303501399972447
tdj,B,Test,grate,-1,5.97542864799054,-1,3,1,0,1,0.547803851000026
tdj,B,Test,grate,-1,4.729552896465359,0,2,1,1,-1,0.7526507929997024
tdj,B,Test,grate,-1,-2.394430968384149,1,1,1,0,1,1.184072890000607
tdj,B,Test,grate,1,15.885589963650135,1,1,1,1,1,0.26355167600013374
tdj,B,Test,grate,1,-1.6795579974732935,1,1,1,1,1,0.7796261889998277
tdj,B,Test,grate,-1,-4.38302463944205,-1,3,1,0,1,0.4393302560001757
tdj,B,Test,grate,-1,-2.3811589737007375,-1,3,1,1,-1,0.8040416120002192
tdj,B,Test,grate,-1,1.2104102000777748,1,1,1,1,-1,0.39411262500016164
tdj,B,Test,grate,1,-13.10830004021809,1,1,1,1,1,0.33541206500012777
tdj,B,Test,grate,1,-20.71912755675375,1,1,1,1,1,0.8051278530001582
tdj,B,Test,grate,1,-1.7125847798237792,1,1,1,0,-1,0.4095542579998437
tdj,B,Test,grate,-1,-1.0012602844198437,1,1,1,0,1,1.1195799799997985
tdj,B,Test,grate,-1,1.5821742615886574,1,1,1,0,1,2.2784919400000945
tdj,B,Test,grate,1,1.4640152242597984,1,1,1,0,-1,0.34244327700071153
tdj,B,Test,grate,1,-12.67758019994475,1,1,1,1,1,0.39477567599988106
tdj,B,Test,grate,-1,3.144152154149662,-1,3,1,0,1,0.6799854800001413
tdj,B,Test,grate,1,0.7406345984141962,1,1,1,1,1,0.5696405369999411
tdj,B,Test,grate,1,-3.185259954243273,1,1,1,1,1,0.4818828260004011
tdj,B,Test,grate,-1,3.454904918505867,1,1,1,0,1,0.40941759799989086
tdj,B,Test,grate,-1,0.05193467205156875,1,1,1,0,1,0.45960324099996797
tdj,B,Test,grate,1,-20.549165809043107,1,1,1,1,1,0.3665137729994967
tdj,B,Test,grate,1,1.2168029294245417,1,1,1,0,-1,0.49029150399928767
tdj,B,Test,grate,1,-2.590493956439111,1,1,1,1,1,0.5493100940002478
tdj,B,Test,grate,1,-11.810103534316596,-1,3,1,1,1,0.5252643479998369
tdj,B,Test,grate,1,-17.063657382360176,1,1,1,1,1,0.41545151799982705
tdj,B,Test,grate,-1,0.5130171049574945,-1,3,1,0,1,0.3421947139995609
tdj,B,Test,grate,-1,1.0245562041820317,-1,3,1,0,1,0.21143277999999555
tdj,B,Test,grate,1,1.9817073274737238,-1,3,1,1,1,0.8682510009994076
tdj,B,Test,grate,-1,-2.364493146428621,1,1,1,1,-1,0.6349827199992433
tdj,B,Test,grate,1,-18.882733156686385,0,2,1,1,1,0.4309943829994154
tdj,B,Test,grate,1,-13.058376152151393,-1,3,1,1,1,1.862998171000072
tdj,B,Test,grate,1,-15.956136269660167,1,1,1,1,1,0.2539212370002133
tdj,B,Test,grate,1,-11.471212295671748,1,1,1,1,1,0.14487224999993487
tdj,B,Test,grate,-1,-1.9531424220774025,1,1,1,0,1,0.233631327000694
tdj,B,Test,grate,1,24.717550515519527,1,1,1,1,1,0.13608835299964994
tdj,B,Test,grate,1,-1.2316199894781863,1,1,1,0,-1,0.5181370230002358
tdj,B,Test,grate,1,-2.9766311395710323,1,1,1,0,-1,0.48988924999957817
tdj,B,Test,grate,1,6.85623686744605,1,1,1,1,1,0.29894617599984485
tdj,B,Test,grate,-1,0.46351999060850857,-1,3,1,1,-1,0.2619166929998755
tdj,B,Test,grate,-1,4.776146805340996,0,2,1,0,1,1.1275631839998823
tdj,B,Test,grate,-1,1.1093675142366974,1,1,1,1,-1,0.41610962499999005
tdj,B,Test,grate,1,4.254328204446381,-1,3,1,0,-1,0.9648521190001702
tdj,B,Test,grate,-1,-1.9294307690487655,0,2,1,0,1,0.5992060120006499
tdj,B,Test,grate,1,-9.142785632972451,1,1,1,1,1,0.40968738899937307
tdj,B,Test,grate,-1,-0.474919704082005,-1,3,1,0,1,0.38017717899947456
tdj,B,Test,grate,-1,3.8593247404385176,1,1,1,0,1,0.3806121340003301
tdj,B,Test,grate,1,9.347074552805257,1,1,1,1,1,0.020300470000620408
tdj,B,Test,grate,-1,-2.7174289432433847,1,1,1,1,-1,0.44533555599991814
tdj,B,Test,grate,1,-12.436708560476516,0,2,1,1,1,1.2385915189997831
tdj,B,Test,grate,-1,2.8474920676884325,1,1,1,1,-1,0.46672996199959016
tdj,B,Test,grate,-1,1.096121248412134,-1,3,1,0,1,0.3283685839996906
tdj,B,Test,grate,-1,2.5398718039352075,-1,3,1,0,1,0.18841672600046877
tdj,B,Test,grate,-1,-1.608563013327841,1,1,1,1,-1,0.18882277000011527
tdj,B,Test,grate,-1,-2.2932285963904353,1,1,1,1,-1,0.46177199899921106
tdj,B,Test,grate,-1,3.675495305238085,1,1,1,1,-1,0.40137828099977924
tdj,B,Test,grate,-1,0.5626247724381113,1,1,1,1,-1,0.2990521980000267
tdj,B,Test,grate,-1,-0.44065388126032373,1,1,1,1,-1,0.8267166510004245
tdj,B,Test,grate,1,3.5090998912536793,0,2,1,1,1,10.0
tdj,B,Test,grate,-1,0.8413375882566851,1,1,1,0,1,0.27797634999933507
tdj,B,Test,grate,-1,-2.344287835514656,1,1,1,1,-1,0.7254030109997984
tdj,B,Test,grate,-1,0.7375575397807534,1,1,1,0,1,0.7544854239995402
tdj,B,Test,grate,1,-8.513416978581963,1,1,1,1,1,0.18832847599969682
tdj,B,Test,grate,-1,-3.939706931389795,1,1,1,0,1,0.2562107370004014
tdj,B,Test,grate,1,-18.5764094255263,-1,3,1,0,-1,0.48435242300001846
tdj,B,Test,grate,-1,2.2335183557241365,1,1,1,0,1,0.3203307390003829
tdj,B,Test,grate,1,-3.0365401796831866,1,1,1,1,1,0.31394769600046857
tdj,B,Test,grate,-1,-0.7218646715174475,1,1,1,1,-1,0.548610476000249
tdj,B,Test,grate,1,-3.5023609365071877,1,1,1,1,1,0.4663696629995684
tdj,B,Test,grate,-1,0.7986265056047887,1,1,1,1,-1,0.5492513549997966
tdj,B,Test,grate,1,2.5150106288452445,1,1,1,1,1,0.4758131280004818
tdj,B,Test,grate,-1,0.9212392484164664,1,1,1,1,-1,0.44622291100040457
tdj,B,Test,grate,-1,2.0716864062123066,-1,3,1,0,1,0.43148197299979074
tdj,B,Test,grate,-1,1.4641324824192927,1,1,1,0,1,0.386038472999644
tdj,B,Test,grate,1,12.79658466928381,1,1,1,1,1,1.0182105159992716
tdj,B,Test,grate,-1,5.419799310728444,1,1,1,0,1,0.305751355999746
tdj,B,Test,grate,1,4.760696671945572,-1,3,1,0,-1,0.547697500999675
tdj,B,Test,grate,1,-14.363106121878825,1,1,1,1,1,0.11493377799979498
tdj,B,Test,grate,-1,-0.4806449359080648,1,1,1,0,1,0.4543485829999554
tdj,B,Test,grate,-1,-3.2386362958811543,1,1,1,0,1,0.41658063200065953
tdj,B,Test,grate,1,-11.800898366415945,1,1,1,1,1,0.2471635090005293
tdj,B,Test,grate,-1,3.7914074692729276,1,1,1,1,-1,0.5985164720004832
tdj,B,Test,grate,-1,0.11393976707500304,-1,3,1,0,1,0.5191200449999087
tdj,B,Test,grate,1,-6.274882688157017,1,1,1,1,1,0.18884629999956815
tdj,B,Test,grate,1,-2.9081308918946673,-1,3,1,1,1,0.1521800370001074
tdj,B,Test,grate,-1,-0.5646670913115737,1,1,1,0,1,0.3047816470007092
tdj,B,Test,grate,1,-8.451061876791094,1,1,1,1,1,0.1386339170003339
tdj,B,Test,grate,-1,-2.9185579983664396,-1,3,1,0,1,0.08734085800006142
tdj,B,Test,grate,1,1.947272986403855,1,1,1,0,-1,0.3871199549994344
tdj,B,Test,grate,1,2.8044265597489058,1,1,1,0,-1,0.14450916799978586
